CHANNEL1;CHANNEL2;CHANNEL3;ENTRY AGE;SEX;POLICY TYPE 1;POLICY TYPE 2;POLICY TYPE 3;PAYMENT MODE;POLICY STATUS;BENEFIT;NON LAPSE GUARANTEED;SUBSTANDARD RISK;NUMBER OF ADVANCE PREMIUM;INITIAL BENEFIT;Full Benefit?;Policy Year (Decimal);Policy Year;Premium;Issue Date;;
6;2;9;35;M;6;35;A;Monthly;Lapse; 50,000 ;NO NLG;0;0;0;N;3.25;4; 84 ;May-16;;
6;2;9;35;M;6;36;E;Monthly;Lapse; 2,500 ;NO NLG;0;0;0;N;3.25;4; 6 ;May-16;;
6;2;9;35;M;6;37;E;Monthly;Lapse; - ;NO NLG;0;0;0;N;3.25;4; 23 ;May-16;;
6;2;11;27;M;6;35;A;Monthly;Lapse; 50,000 ;NO NLG;0;0;0;N;3.25;4; 84 ;May-16;;
6;2;11;27;M;6;30;E;Monthly;Lapse; 50,000 ;NO NLG;0;0;0;N;3.25;4; 44 ;May-16;;
6;2;11;27;M;6;32;E;Monthly;Lapse; 60 ;NO NLG;0;0;0;N;3.25;4; 66 ;May-16;;
6;2;11;27;M;6;37;E;Monthly;Lapse; - ;NO NLG;0;0;0;N;3.25;4; 23 ;May-16;;
6;2;27;25;M;7;39;A;Monthly;Lapse; 58,000 ;NO NLG;0;0;0;N;3.25;4; 224 ;May-16;;
6;2;9;27;M;6;35;A;Monthly;Lapse; 50,000 ;NO NLG;0;0;0;N;3.25;4; 84 ;May-16;;
6;2;9;27;M;6;34;E;Monthly;Lapse; 500 ;NO NLG;0;0;0;N;3.25;4; 67 ;May-16;;
6;2;9;27;M;6;37;E;Monthly;Lapse; - ;NO NLG;0;0;0;N;3.25;4; 23 ;May-16;;
6;2;5;31;M;3;5;A;Monthly;Lapse; 10,000 ;NO NLG;0;0;0;N;3.166666667;4; 408 ;Jun-16;;
6;2;5;31;M;3;13;C;Monthly;Lapse; 15,000 ;NO NLG;0;0;0;N;3.166666667;4; - ;Jun-16;;
6;2;5;31;M;3;9;C;Monthly;Lapse; 34 ;NO NLG;0;0;0;N;3.166666667;4; - ;Jun-16;;
6;2;9;30;M;3;5;A;Monthly;Lapse; 20,000 ;NO NLG;0;0;0;N;3.25;4; 480 ;May-16;;
6;2;9;30;M;3;9;C;Monthly;Lapse; 40 ;NO NLG;0;0;0;N;3.25;4; - ;May-16;;
6;2;9;33;M;6;35;A;Monthly;Surrender; 50,000 ;NO NLG;0;0;0;N;3.25;4; 84 ;May-16;;
6;2;9;33;M;6;30;E;Monthly;Surrender; 50,000 ;NO NLG;0;0;0;N;3.25;4; 44 ;May-16;;
6;2;9;33;M;6;38;E;Monthly;Surrender; 2,500 ;NO NLG;0;0;0;N;3.25;4; 28 ;May-16;;
6;2;9;33;M;6;37;E;Monthly;Surrender; - ;NO NLG;0;0;0;N;3.25;4; 23 ;May-16;;
6;2;45;33;M;3;5;A;Monthly;Lapse; 10,000 ;NO NLG;0;0;0;N;3.25;4; 408 ;May-16;;
6;2;45;33;M;3;9;C;Monthly;Lapse; 34 ;NO NLG;0;0;0;N;3.25;4; - ;May-16;;
6;2;11;48;F;3;13;C;Monthly;Lapse; 4,000 ;NO NLG;0;0;0;N;3.25;4; - ;May-16;;
6;2;49;21;M;3;5;A;Monthly;Surrender; 24,000 ;NO NLG;0;0;0;N;3.25;4; 432 ;May-16;;
6;2;49;32;M;3;5;A;Monthly;Surrender; 17,000 ;NO NLG;0;0;0;N;3.25;4; 432 ;May-16;;
6;2;49;32;M;3;22;C;Monthly;Surrender; 10,000 ;NO NLG;0;0;0;N;3.25;4; - ;May-16;;
6;2;4;43;M;7;39;A;Annually;Inforce; 25,300 ;NO NLG;0;0;0;N;3.166666667;4; 271 ;Jun-16;;
6;2;17;23;M;3;9;C;Monthly;Lapse; 36 ;NO NLG;0;0;0;N;3.25;4; - ;May-16;;
6;2;45;23;F;3;9;C;Monthly;Inforce; 34 ;NO NLG;0;0;0;N;3.25;4; - ;May-16;;
6;2;47;29;F;3;9;C;Monthly;Inforce; 40 ;NO NLG;0;0;0;N;3.25;4; - ;May-16;;
6;2;8;30;M;6;30;E;Monthly;Surrender; 50,000 ;NO NLG;0;0;0;N;3.25;4; 44 ;May-16;;
6;2;8;30;M;6;36;E;Monthly;Surrender; 2,500 ;NO NLG;0;0;0;N;3.25;4; 6 ;May-16;;
6;2;8;30;M;6;34;E;Monthly;Surrender; 500 ;NO NLG;0;0;0;N;3.25;4; 67 ;May-16;;
6;2;37;24;F;7;39;A;Monthly;Lapse; 20,000 ;NO NLG;0;0;0;N;3.25;4; 69 ;May-16;;
6;2;9;26;M;6;35;A;Monthly;Lapse; 50,000 ;NO NLG;0;0;0;N;3.25;4; 84 ;May-16;;
6;2;9;26;M;6;36;E;Monthly;Lapse; 2,500 ;NO NLG;0;0;0;N;3.25;4; 6 ;May-16;;
6;2;9;26;M;6;37;E;Monthly;Lapse; - ;NO NLG;0;0;0;N;3.25;4; 23 ;May-16;;
6;2;14;26;F;3;5;A;Monthly;Inforce; 20,000 ;NO NLG;0;0;0;N;3.25;4; 408 ;May-16;;
6;2;27;23;M;3;9;C;Monthly;Lapse; 37 ;NO NLG;0;0;0;N;3.166666667;4; - ;Jun-16;;
6;2;27;28;M;3;10;C;Monthly;Surrender; 20,000 ;NO NLG;0;0;0;N;3.166666667;4; - ;Jun-16;;
6;2;27;28;M;3;9;C;Monthly;Surrender; 34 ;NO NLG;0;0;0;N;3.166666667;4; - ;Jun-16;;
6;2;22;43;M;6;36;E;Annually;Lapse; 5,000 ;NO NLG;0;0;0;N;3.25;4; 11 ;May-16;;
6;2;22;43;M;6;38;E;Annually;Lapse; 5,000 ;NO NLG;0;0;0;N;3.25;4; 51 ;May-16;;
6;2;20;25;M;7;39;A;Monthly;Surrender; 30,000 ;NO NLG;0;0;0;N;3.166666667;4; 116 ;Jun-16;;
6;2;48;22;F;3;9;C;Monthly;Surrender; 38 ;NO NLG;0;0;0;N;3.25;4; - ;May-16;;
6;2;9;37;F;6;35;A;Monthly;Lapse; 50,000 ;NO NLG;0;0;0;N;3.166666667;4; 84 ;Jun-16;;
6;2;9;37;F;6;36;E;Monthly;Lapse; 2,500 ;NO NLG;0;0;0;N;3.166666667;4; 6 ;Jun-16;;
6;2;9;37;F;6;38;E;Monthly;Lapse; 2,500 ;NO NLG;0;0;0;N;3.166666667;4; 28 ;Jun-16;;
6;2;5;37;M;3;10;C;Monthly;Inforce; 20,000 ;NO NLG;0;0;0;N;3.25;4; - ;May-16;;
6;2;5;37;M;3;6;D;Monthly;Inforce; - ;NO NLG;0;0;0;N;3.25;4; 240 ;May-16;;
6;2;22;47;M;6;35;A;Annually;Lapse; 100,000 ;NO NLG;0;0;0;N;3.25;4; 221 ;May-16;;
6;2;22;47;M;6;30;E;Annually;Lapse; 100,000 ;NO NLG;0;0;0;N;3.25;4; 116 ;May-16;;
6;2;22;47;M;6;36;E;Annually;Lapse; 5,000 ;NO NLG;0;0;0;N;3.25;4; 16 ;May-16;;
6;2;22;47;M;6;37;E;Annually;Lapse; - ;NO NLG;0;0;0;N;3.25;4; 61 ;May-16;;
6;2;24;31;F;7;39;A;Monthly;Lapse; 47,000 ;NO NLG;0;0;0;N;3.25;4; 202 ;May-16;;
6;2;24;27;M;3;5;A;Monthly;Surrender; 20,000 ;NO NLG;0;0;0;N;3.166666667;4; 480 ;Jun-16;;
6;2;24;27;M;3;11;C;Monthly;Surrender; 20,000 ;NO NLG;0;0;0;N;3.166666667;4; - ;Jun-16;;
6;2;5;45;M;3;5;A;Monthly;Inforce; 10,000 ;NO NLG;0;0;0;N;3.166666667;4; 408 ;Jun-16;;
6;2;24;23;F;3;5;A;Annually;Inforce; 30,000 ;NO NLG;0;0;0;N;3.166666667;4; 3,500 ;Jun-16;;
6;2;24;23;F;3;6;D;Annually;Inforce; - ;NO NLG;0;0;0;N;3.166666667;4; 6,500 ;Jun-16;;
6;2;29;25;F;3;5;A;Monthly;Surrender; 10,000 ;NO NLG;0;0;0;N;3.166666667;4; 408 ;Jun-16;;
6;2;19;46;F;6;36;E;Monthly;Inforce; 2,500 ;NO NLG;0;0;0;N;3.166666667;4; 6 ;Jun-16;;
6;2;19;46;F;6;38;E;Monthly;Inforce; 2,500 ;NO NLG;0;0;0;N;3.166666667;4; 28 ;Jun-16;;
6;2;19;46;F;6;37;E;Monthly;Inforce; - ;NO NLG;0;0;0;N;3.166666667;4; 23 ;Jun-16;;
6;2;11;37;M;3;5;A;Monthly;Inforce; 12,000 ;NO NLG;0;0;0;N;3.166666667;4; 420 ;Jun-16;;
6;2;23;45;M;3;5;A;Annually;Inforce; 20,000 ;NO NLG;0;0;0;N;3.166666667;4; 600 ;Jun-16;;
6;2;23;45;M;3;13;C;Annually;Inforce; 4,000 ;NO NLG;0;0;0;N;3.166666667;4; - ;Jun-16;;
6;2;23;45;M;3;9;C;Annually;Inforce; 600 ;NO NLG;0;0;0;N;3.166666667;4; - ;Jun-16;;
6;2;8;28;F;6;35;A;Monthly;Lapse; 50,000 ;NO NLG;0;0;0;N;3.166666667;4; 84 ;Jun-16;;
6;2;8;28;F;6;36;E;Monthly;Lapse; 2,500 ;NO NLG;0;0;0;N;3.166666667;4; 6 ;Jun-16;;
6;2;8;28;F;6;38;E;Monthly;Lapse; 2,500 ;NO NLG;0;0;0;N;3.166666667;4; 28 ;Jun-16;;
6;2;45;32;M;3;13;C;Monthly;Lapse; 10,000 ;NO NLG;0;0;0;N;3.166666667;4; - ;Jun-16;;
6;2;20;26;F;7;39;A;Monthly;Lapse; 30,000 ;NO NLG;0;0;0;N;3.166666667;4; 120 ;Jun-16;;
6;2;38;23;M;7;39;A;Monthly;Lapse; 24,000 ;NO NLG;0;0;0;N;3.166666667;4; 87 ;Jun-16;;
6;2;46;27;M;3;11;C;Monthly;Lapse; 20,000 ;NO NLG;0;0;0;N;3.166666667;4; - ;Jun-16;;
6;2;8;24;F;6;36;E;Monthly;Surrender; 2,500 ;NO NLG;0;0;0;N;3.166666667;4; 6 ;Jun-16;;
6;2;8;24;F;6;34;E;Monthly;Surrender; 500 ;NO NLG;0;0;0;N;3.166666667;4; 67 ;Jun-16;;
6;2;8;24;F;6;38;E;Monthly;Surrender; 2,500 ;NO NLG;0;0;0;N;3.166666667;4; 28 ;Jun-16;;
6;2;49;22;F;3;5;A;Monthly;Lapse; 20,000 ;NO NLG;0;0;0;N;3.166666667;4; 432 ;Jun-16;;
6;2;49;22;F;3;15;C;Monthly;Lapse; 16,000 ;NO NLG;0;0;0;N;3.166666667;4; - ;Jun-16;;
6;2;9;48;F;6;35;A;Monthly;Lapse; 50,000 ;NO NLG;0;0;0;N;3.166666667;4; 84 ;Jun-16;;
6;2;9;48;F;6;30;E;Monthly;Lapse; 50,000 ;NO NLG;0;0;0;N;3.166666667;4; 44 ;Jun-16;;
6;2;9;48;F;6;38;E;Monthly;Lapse; 2,500 ;NO NLG;0;0;0;N;3.166666667;4; 28 ;Jun-16;;
6;2;9;48;F;6;37;E;Monthly;Lapse; - ;NO NLG;0;0;0;N;3.166666667;4; 23 ;Jun-16;;
6;2;27;22;F;3;5;A;Monthly;Lapse; 10,000 ;NO NLG;0;0;0;N;3.166666667;4; 408 ;Jun-16;;
6;2;27;22;F;3;9;C;Monthly;Lapse; 34 ;NO NLG;0;0;0;N;3.166666667;4; - ;Jun-16;;
6;2;17;32;M;3;9;C;Monthly;Lapse; 36 ;NO NLG;0;0;0;N;3.166666667;4; - ;Jun-16;;
6;2;8;32;M;3;5;A;Monthly;Inforce; 20,000 ;NO NLG;0;0;0;N;3.166666667;4; 600 ;Jun-16;;
6;2;8;32;M;3;22;C;Monthly;Inforce; 4,000 ;NO NLG;0;0;0;N;3.166666667;4; - ;Jun-16;;
6;2;8;32;M;3;6;D;Monthly;Inforce; - ;NO NLG;0;0;0;N;3.166666667;4; 600 ;Jun-16;;
6;2;9;27;F;3;5;A;Monthly;Lapse; 20,000 ;NO NLG;0;0;0;N;3.166666667;4; 480 ;Jun-16;;
6;2;9;27;F;3;11;C;Monthly;Lapse; 20,000 ;NO NLG;0;0;0;N;3.166666667;4; - ;Jun-16;;
6;2;8;31;M;6;36;E;Monthly;Surrender; 2,500 ;NO NLG;0;0;0;N;3.166666667;4; 6 ;Jun-16;;
6;2;11;45;F;3;5;A;Monthly;Lapse; 20,000 ;NO NLG;0;0;0;N;3.166666667;4; 600 ;Jun-16;;
6;2;11;45;F;3;9;C;Monthly;Lapse; 50 ;NO NLG;0;0;0;N;3.166666667;4; - ;Jun-16;;
6;2;11;45;F;3;22;C;Monthly;Lapse; 4,000 ;NO NLG;0;0;0;N;3.166666667;4; - ;Jun-16;;
6;2;45;41;M;3;9;C;Monthly;Inforce; 36 ;NO NLG;0;0;0;N;3.166666667;4; - ;Jun-16;;
6;2;11;44;M;6;35;A;Monthly;Lapse; 50,000 ;NO NLG;0;0;0;N;3.166666667;4; 84 ;Jun-16;;
6;2;11;44;M;6;30;E;Monthly;Lapse; 50,000 ;NO NLG;0;0;0;N;3.166666667;4; 44 ;Jun-16;;
6;2;11;44;M;6;36;E;Monthly;Lapse; 2,500 ;NO NLG;0;0;0;N;3.166666667;4; 6 ;Jun-16;;
6;2;11;33;M;6;35;A;Monthly;Lapse; 50,000 ;NO NLG;0;0;0;N;3.166666667;4; 84 ;Jun-16;;
6;2;11;33;M;6;32;E;Monthly;Lapse; 60 ;NO NLG;0;0;0;N;3.166666667;4; 66 ;Jun-16;;
6;2;11;36;M;3;5;A;Monthly;Lapse; 20,000 ;NO NLG;0;0;0;N;3.166666667;4; 480 ;Jun-16;;
6;2;11;36;M;3;12;C;Monthly;Lapse; 20 ;NO NLG;0;0;0;N;3.166666667;4; - ;Jun-16;;
6;2;19;24;M;7;39;A;Monthly;Inforce; 48,000 ;NO NLG;0;0;0;N;3.166666667;4; 167 ;Jun-16;;
6;2;50;37;M;3;11;C;Monthly;Lapse; 20,000 ;NO NLG;0;0;0;N;3.166666667;4; - ;Jun-16;;
6;2;9;40;M;3;5;A;Monthly;Lapse; 20,000 ;NO NLG;0;0;0;N;3.166666667;4; 840 ;Jun-16;;
6;2;24;30;F;3;5;A;Monthly;Lapse; 26,000 ;NO NLG;0;0;0;N;3.166666667;4; 480 ;Jun-16;;
6;2;24;30;F;3;11;C;Monthly;Lapse; 40,000 ;NO NLG;0;0;0;N;3.166666667;4; - ;Jun-16;;
6;2;24;30;F;3;16;C;Monthly;Lapse; 40 ;NO NLG;0;0;0;N;3.166666667;4; - ;Jun-16;;
6;2;11;37;M;3;9;C;Monthly;Lapse; 36 ;NO NLG;0;0;0;N;3.166666667;4; - ;Jun-16;;
6;2;6;22;M;3;5;A;Monthly;Lapse; 10,000 ;NO NLG;0;0;0;N;3.166666667;4; 480 ;Jun-16;;
6;2;6;22;M;3;13;C;Monthly;Lapse; 4,000 ;NO NLG;0;0;0;N;3.166666667;4; - ;Jun-16;;
6;2;44;47;M;3;5;A;Monthly;Lapse; 16,000 ;NO NLG;0;0;0;N;3.166666667;4; 600 ;Jun-16;;
6;2;2;42;M;3;5;A;Monthly;Inforce; 20,000 ;NO NLG;0;0;0;N;3.166666667;4; 552 ;Jun-16;;
6;2;2;42;M;3;13;C;Monthly;Inforce; 4,000 ;NO NLG;0;0;0;N;3.166666667;4; - ;Jun-16;;
6;2;49;22;M;3;11;C;Monthly;Lapse; 20,000 ;NO NLG;0;0;0;N;3.166666667;4; - ;Jun-16;;
6;2;8;32;M;3;5;A;Monthly;Inforce; 10,000 ;NO NLG;0;0;0;N;3.166666667;4; 408 ;Jun-16;;
6;2;17;38;M;3;5;A;Monthly;Surrender; 15,000 ;NO NLG;0;0;0;N;3.166666667;4; 432 ;Jun-16;;
6;2;17;38;M;3;22;C;Monthly;Surrender; 4,000 ;NO NLG;0;0;0;N;3.166666667;4; - ;Jun-16;;
6;2;23;52;F;3;11;C;Annually;Inforce; 20,000 ;NO NLG;0;0;0;N;3.166666667;4; - ;Jun-16;;
6;2;23;52;F;3;6;D;Annually;Inforce; - ;NO NLG;0;0;0;N;3.166666667;4; 400 ;Jun-16;;
6;2;11;33;F;3;12;C;Monthly;Lapse; 20 ;NO NLG;0;0;0;N;3.166666667;4; - ;Jun-16;;
6;2;11;28;M;3;12;C;Monthly;Lapse; 40 ;NO NLG;0;0;0;N;3.166666667;4; - ;Jun-16;;
6;2;11;35;M;3;5;A;Monthly;Lapse; 20,000 ;NO NLG;0;0;0;N;3.166666667;4; 600 ;Jun-16;;
6;2;11;35;M;3;9;C;Monthly;Lapse; 50 ;NO NLG;0;0;0;N;3.166666667;4; - ;Jun-16;;
6;2;46;25;F;3;11;C;Monthly;Lapse; 20,000 ;NO NLG;0;0;0;N;3.166666667;4; - ;Jun-16;;
6;2;46;25;F;3;9;C;Monthly;Lapse; 40 ;NO NLG;0;0;0;N;3.166666667;4; - ;Jun-16;;
6;2;47;28;M;3;5;A;Monthly;Lapse; 10,000 ;NO NLG;0;0;0;N;3.166666667;4; 444 ;Jun-16;;
6;2;47;28;M;3;9;C;Monthly;Lapse; 37 ;NO NLG;0;0;0;N;3.166666667;4; - ;Jun-16;;
6;2;27;44;M;3;13;C;Monthly;Inforce; 10,000 ;NO NLG;0;0;0;N;3.166666667;4; - ;Jun-16;;
6;2;27;44;M;3;6;D;Monthly;Inforce; - ;NO NLG;0;0;0;N;3.166666667;4; 336 ;Jun-16;;
6;2;9;36;F;3;9;C;Monthly;Lapse; 40 ;NO NLG;0;0;0;N;3.166666667;4; - ;Jun-16;;
6;2;47;34;M;3;10;C;Monthly;Surrender; 20,000 ;NO NLG;0;0;0;N;3.166666667;4; - ;Jun-16;;
6;2;47;34;M;3;9;C;Monthly;Surrender; 38 ;NO NLG;0;0;0;N;3.166666667;4; - ;Jun-16;;
6;2;17;30;F;3;5;A;Monthly;Lapse; 20,000 ;NO NLG;0;0;0;N;3.166666667;4; 432 ;Jun-16;;
6;2;17;30;F;3;9;C;Monthly;Lapse; 36 ;NO NLG;0;0;0;N;3.166666667;4; - ;Jun-16;;
6;2;17;30;F;3;22;C;Monthly;Lapse; 10,000 ;NO NLG;0;0;0;N;3.166666667;4; - ;Jun-16;;
6;2;4;35;F;6;35;A;Monthly;Lapse; 100,000 ;NO NLG;0;0;0;N;3.166666667;4; 239 ;Jun-16;;
6;2;4;35;F;6;34;E;Monthly;Lapse; 1,000 ;NO NLG;0;0;0;N;3.166666667;4; 191 ;Jun-16;;
6;2;4;35;F;6;38;E;Monthly;Lapse; 5,000 ;NO NLG;0;0;0;N;3.166666667;4; 55 ;Jun-16;;
6;2;4;35;F;6;37;E;Monthly;Lapse; - ;NO NLG;0;0;0;N;3.166666667;4; 66 ;Jun-16;;
6;2;4;37;M;6;30;E;Annually;Inforce; 100,000 ;NO NLG;0;0;0;N;3.166666667;4; 116 ;Jun-16;;
6;2;4;37;M;6;34;E;Annually;Inforce; 1,000 ;NO NLG;0;0;0;N;3.166666667;4; 177 ;Jun-16;;
6;2;4;37;M;6;37;E;Annually;Inforce; - ;NO NLG;0;0;0;N;3.166666667;4; 61 ;Jun-16;;
6;2;6;36;M;3;13;C;Monthly;Inforce; 4,000 ;NO NLG;0;0;0;N;3.166666667;4; - ;Jun-16;;
6;2;6;36;M;3;9;C;Monthly;Inforce; 36 ;NO NLG;0;0;0;N;3.166666667;4; - ;Jun-16;;
6;2;24;30;M;3;9;C;Monthly;Lapse; 70 ;NO NLG;0;0;0;N;3.166666667;4; - ;Jun-16;;
6;2;31;34;F;3;5;A;Monthly;Lapse; 20,000 ;NO NLG;0;0;0;N;3.166666667;4; 480 ;Jun-16;;
6;2;38;31;M;3;5;A;Monthly;Lapse; 4,000 ;NO NLG;0;0;0;N;3.166666667;4; 432 ;Jun-16;;
6;2;38;31;M;3;16;C;Monthly;Lapse; 36 ;NO NLG;0;0;0;N;3.166666667;4; - ;Jun-16;;
6;2;33;44;M;6;30;E;Monthly;Lapse; 50,000 ;NO NLG;0;0;0;N;3.166666667;4; 44 ;Jun-16;;
6;2;33;44;M;6;37;E;Monthly;Lapse; - ;NO NLG;0;0;0;N;3.166666667;4; 23 ;Jun-16;;
6;2;38;33;M;3;20;C;Monthly;Inforce; 20,000 ;NO NLG;0;0;0;N;3.166666667;4; - ;Jun-16;;
6;2;38;33;M;3;16;C;Monthly;Inforce; 36 ;NO NLG;0;0;0;N;3.166666667;4; - ;Jun-16;;
6;2;17;33;F;3;22;C;Monthly;Inforce; 4,000 ;NO NLG;0;0;0;N;3.166666667;4; - ;Jun-16;;
6;2;14;22;F;3;9;C;Monthly;Lapse; 34 ;NO NLG;0;0;0;N;3.166666667;4; - ;Jun-16;;
6;2;50;35;F;3;11;C;Monthly;Lapse; 20,000 ;NO NLG;0;0;0;N;3.166666667;4; - ;Jun-16;;
6;2;50;35;F;3;9;C;Monthly;Lapse; 34 ;NO NLG;0;0;0;N;3.166666667;4; - ;Jun-16;;
6;2;12;44;M;6;35;A;Monthly;Inforce; 50,000 ;NO NLG;0;0;0;N;3.166666667;4; 84 ;Jun-16;;
6;2;12;22;F;6;35;A;Monthly;Inforce; 50,000 ;NO NLG;0;0;0;N;3.083333333;4; 84 ;Jul-16;;
6;2;12;22;F;6;32;E;Monthly;Inforce; 60 ;NO NLG;0;0;0;N;3.083333333;4; 66 ;Jul-16;;
6;2;12;22;F;6;36;E;Monthly;Inforce; 2,500 ;NO NLG;0;0;0;N;3.083333333;4; 6 ;Jul-16;;
6;2;12;22;F;6;37;E;Monthly;Inforce; - ;NO NLG;0;0;0;N;3.083333333;4; 23 ;Jul-16;;
6;2;27;31;F;3;10;C;Monthly;Inforce; 20,000 ;NO NLG;0;0;0;N;3.166666667;4; - ;Jun-16;;
6;2;23;21;M;3;5;A;Monthly;Surrender; 20,000 ;NO NLG;0;0;0;N;3.166666667;4; 408 ;Jun-16;;
6;2;23;21;M;3;9;C;Monthly;Surrender; 34 ;NO NLG;0;0;0;N;3.166666667;4; - ;Jun-16;;
6;2;11;32;M;3;12;C;Monthly;Inforce; 40 ;NO NLG;0;0;0;N;3.166666667;4; - ;Jun-16;;
6;2;11;25;M;6;30;E;Monthly;Lapse; 50,000 ;NO NLG;0;0;0;N;3.166666667;4; 44 ;Jun-16;;
6;2;11;25;M;6;32;E;Monthly;Lapse; 60 ;NO NLG;0;0;0;N;3.166666667;4; 66 ;Jun-16;;
6;2;11;34;M;6;35;A;Monthly;Surrender; 50,000 ;NO NLG;0;0;0;N;3.166666667;4; 84 ;Jun-16;;
6;2;11;34;M;6;32;E;Monthly;Surrender; 60 ;NO NLG;0;0;0;N;3.166666667;4; 66 ;Jun-16;;
6;2;9;35;M;6;36;E;Monthly;Lapse; 2,500 ;NO NLG;0;0;0;N;3.166666667;4; 6 ;Jun-16;;
6;2;9;35;M;6;38;E;Monthly;Lapse; 2,500 ;NO NLG;0;0;0;N;3.166666667;4; 28 ;Jun-16;;
6;2;9;35;M;6;37;E;Monthly;Lapse; - ;NO NLG;0;0;0;N;3.166666667;4; 23 ;Jun-16;;
6;2;47;27;F;3;5;A;Monthly;Surrender; 10,000 ;NO NLG;0;0;0;N;3.166666667;4; 480 ;Jun-16;;
6;2;23;28;M;3;5;A;Monthly;Lapse; 6,000 ;NO NLG;0;0;0;N;3.166666667;4; 408 ;Jun-16;;
6;2;23;28;M;3;9;C;Monthly;Lapse; 34 ;NO NLG;0;0;0;N;3.166666667;4; - ;Jun-16;;
6;2;49;32;M;3;11;C;Monthly;Surrender; 20,000 ;NO NLG;0;0;0;N;3.166666667;4; - ;Jun-16;;
6;2;49;32;M;3;22;C;Monthly;Surrender; 10,000 ;NO NLG;0;0;0;N;3.166666667;4; - ;Jun-16;;
6;2;9;23;M;3;9;C;Monthly;Inforce; 40 ;NO NLG;0;0;0;N;3.166666667;4; - ;Jun-16;;
6;2;46;29;M;3;5;A;Monthly;Surrender; 20,000 ;NO NLG;0;0;0;N;3.166666667;4; 480 ;Jun-16;;
6;2;9;27;M;6;35;A;Monthly;Lapse; 50,000 ;NO NLG;0;0;0;N;3.166666667;4; 84 ;Jun-16;;
6;2;9;27;M;6;30;E;Monthly;Lapse; 50,000 ;NO NLG;0;0;0;N;3.166666667;4; 44 ;Jun-16;;
6;2;9;27;M;6;36;E;Monthly;Lapse; 2,500 ;NO NLG;0;0;0;N;3.166666667;4; 6 ;Jun-16;;
6;2;48;32;M;3;11;C;Monthly;Lapse; 30,000 ;NO NLG;0;0;0;N;3.166666667;4; - ;Jun-16;;
6;2;48;32;M;3;9;C;Monthly;Lapse; 34 ;NO NLG;0;0;0;N;3.166666667;4; - ;Jun-16;;
6;2;9;38;M;3;9;C;Monthly;Lapse; 40 ;NO NLG;0;0;0;N;3.166666667;4; - ;Jun-16;;
6;2;9;32;M;3;5;A;Monthly;Surrender; 20,000 ;NO NLG;0;0;0;N;3.166666667;4; 480 ;Jun-16;;
6;2;9;32;M;3;11;C;Monthly;Surrender; 20,000 ;NO NLG;0;0;0;N;3.166666667;4; - ;Jun-16;;
6;2;9;24;M;3;11;C;Monthly;Surrender; 20,000 ;NO NLG;0;0;0;N;3.166666667;4; - ;Jun-16;;
6;2;9;22;M;3;5;A;Monthly;Surrender; 20,000 ;NO NLG;0;0;0;N;3.166666667;4; 480 ;Jun-16;;
6;2;14;31;M;3;5;A;Monthly;Lapse; 20,000 ;NO NLG;0;0;0;N;3.083333333;4; 420 ;Jul-16;;
6;2;8;30;M;3;13;C;Monthly;Inforce; 4,000 ;NO NLG;0;0;0;N;3.083333333;4; - ;Jul-16;;
6;2;8;30;M;3;22;C;Monthly;Inforce; 4,000 ;NO NLG;0;0;0;N;3.083333333;4; - ;Jul-16;;
6;2;23;31;M;3;5;A;Monthly;Lapse; 68,000 ;NO NLG;89.88;0;0;N;3;4; 1,096 ;Aug-16;;
6;2;23;31;M;3;6;D;Monthly;Lapse; - ;NO NLG;0;0;0;N;3;4; 240 ;Aug-16;;
6;2;8;31;M;3;5;A;Monthly;Lapse; 10,000 ;NO NLG;0;0;0;N;3.083333333;4; 408 ;Jul-16;;
6;2;8;31;M;3;22;C;Monthly;Lapse; 4,000 ;NO NLG;0;0;0;N;3.083333333;4; - ;Jul-16;;
6;2;46;22;M;3;5;A;Monthly;Surrender; 30,000 ;NO NLG;0;0;0;N;3.083333333;4; 480 ;Jul-16;;
6;2;19;36;F;6;30;E;Monthly;Lapse; 50,000 ;NO NLG;0;0;0;N;3.083333333;4; 44 ;Jul-16;;
6;2;19;36;F;6;36;E;Monthly;Lapse; 2,500 ;NO NLG;0;0;0;N;3.083333333;4; 6 ;Jul-16;;
6;2;19;36;F;6;37;E;Monthly;Lapse; - ;NO NLG;0;0;0;N;3.083333333;4; 23 ;Jul-16;;
6;2;2;22;F;3;13;C;Monthly;Inforce; 6,000 ;NO NLG;0;0;0;N;3.083333333;4; - ;Jul-16;;
6;2;27;27;M;3;5;A;Monthly;Lapse; 10,000 ;NO NLG;0;0;0;N;3.083333333;4; 480 ;Jul-16;;
6;2;27;27;M;3;9;C;Monthly;Lapse; 40 ;NO NLG;0;0;0;N;3.083333333;4; - ;Jul-16;;
6;2;27;23;M;3;5;A;Monthly;Surrender; 10,000 ;NO NLG;0;0;0;N;3.083333333;4; 432 ;Jul-16;;
6;2;27;23;M;3;10;C;Monthly;Surrender; 20,000 ;NO NLG;0;0;0;N;3.083333333;4; - ;Jul-16;;
6;2;14;36;M;3;9;C;Monthly;Surrender; 37 ;NO NLG;0;0;0;N;3.083333333;4; - ;Jul-16;;
6;2;11;47;M;3;9;C;Monthly;Lapse; 50 ;NO NLG;0;0;0;N;3.083333333;4; - ;Jul-16;;
